Date,Platform,Campaign type,ROI_moving_avg,Click Through Rate_moving_avg,Conversion Rate_moving_avg
2024-05-14,Microsoft,Performance max,21.250486845494297,0.017941033800669488,0.03995825602968458
2024-05-15,Microsoft,Performance max,3.1076297026371544,0.017995993305529683,0.004243970315398872
2024-05-16,Microsoft,Performance max,3.1076297026371544,0.015622294376196772,0.004243970315398872
2024-05-17,Microsoft,Performance max,2.9713114754098364,0.014931515323927043,0.0040816326530612144
2024-05-18,Microsoft,Performance max,0.0,0.014818563114073856,0.0
2024-05-19,Microsoft,Performance max,0.0,0.015388286391339186,0.0
2024-05-20,Microsoft,Performance max,0.0,0.0162098780237565,0.0
2024-05-21,Microsoft,Performance max,0.0,0.014963117417114,0.0
2024-05-22,Microsoft,Performance max,0.0,0.013894572977046502,0.0
2024-05-23,Microsoft,Performance max,0.0,0.013567741520913657,0.0
2024-05-24,Microsoft,Performance max,0.7340980187695517,0.015098589204445786,0.0075187969924812
2024-05-25,Microsoft,Performance max,0.7340980187695517,0.016756558328168344,0.0075187969924812
2024-05-26,Microsoft,Performance max,0.7340980187695517,0.014939892286983072,0.0075187969924812
2024-05-27,Microsoft,Performance max,0.7340980187695517,0.013802178665341145,0.0075187969924812
2024-05-28,Microsoft,Performance max,0.7340980187695517,0.016143295594937473,0.0075187969924812
2024-05-29,Microsoft,Performance max,2.342997316193439,0.02032805392603726,0.01244490536686543
2024-05-30,Microsoft,Performance max,2.342997316193439,0.02013830247385276,0.01244490536686543
2024-05-31,Microsoft,Performance max,1.6088992974238874,0.017718630023514016,0.004926108374384229
2024-06-01,Microsoft,Performance max,1.6088992974238874,0.014248859358520946,0.004926108374384229
2024-06-02,Microsoft,Performance max,1.6948964685695735,0.015472550911462487,0.006734426638398685
2024-06-03,Microsoft,Performance max,2.0572497958855656,0.016902568329451344,0.011836467454725216
2024-06-04,Microsoft,Performance max,2.0572497958855656,0.015267970095832332,0.011836467454725216
2024-06-05,Microsoft,Performance max,1.1106455804288917,0.012036900823807428,0.012490716223198127
2024-06-06,Microsoft,Performance max,1.3000094499009491,0.013241321170647373,0.014474843207325101
2024-06-07,Microsoft,Performance max,1.3391154056735712,0.013644239575691457,0.017294392079505543
2024-06-08,Microsoft,Performance max,1.38378429363692,0.014182750417089187,0.01998980986926294
2024-06-09,Microsoft,Performance max,1.3462670282499218,0.014531996574029957,0.019133872557629432
2024-06-10,Microsoft,Performance max,1.1274182326559838,0.014503555130123243,0.0177912302375435
2024-06-11,Microsoft,Performance max,1.3325999526991648,0.014987525119517958,0.0208968202996553
2024-06-12,Microsoft,Performance max,1.193286237191579,0.0147122932318121,0.02211918424523353
2024-06-13,Microsoft,Performance max,1.3341896859144051,0.0141962567263699,0.03100462247849786
2024-06-14,Microsoft,Performance max,1.740525907012531,0.0145643764805759,0.03740166346806855
2024-06-15,Microsoft,Performance max,1.7637436778449322,0.015040069232521944,0.03716929986550327
2024-06-16,Microsoft,Performance max,1.7152637720862443,0.014593212405276359,0.03621691891312233
2024-06-17,Microsoft,Performance max,2.7844716380986143,0.014092670341476158,0.041981329940691245
2024-06-18,Microsoft,Performance max,3.3941922818786603,0.013794853744522459,0.04815217772644586
2024-06-19,Microsoft,Performance max,3.4279460946274583,0.013854400855089528,0.046843962132515966
2024-06-20,Microsoft,Performance max,4.4086255380835615,0.0137013393628849,0.0449029683436961
2024-06-21,Microsoft,Performance max,4.1072437418735,0.013696894769269928,0.03749469674595941
2024-06-22,Microsoft,Performance max,4.221167307167386,0.0131718969115354,0.03611389364101837
2024-06-23,Microsoft,Performance max,4.236047299796492,0.012434461469131016,0.03700120508733603
2024-06-24,Microsoft,Performance max,3.10557456213814,0.012145308729889859,0.02923024394214176
2024-06-25,Microsoft,Performance max,2.4121322360745094,0.01150975354799073,0.024094592843757746
2024-06-26,Microsoft,Performance max,2.1378747623372822,0.010713352778814715,0.020954875418326028
2024-06-27,Microsoft,Performance max,0.9003556681757784,0.010026462833506857,0.014368224364461859
2024-06-28,Microsoft,Performance max,1.0207185813037154,0.009000406176264372,0.013960466324537029
2024-06-29,Microsoft,Performance max,0.8389083572140794,0.008022799704452473,0.013575079353784216
2024-06-30,Microsoft,Performance max,0.9740984180331599,0.007976750877494072,0.013558848046839373
2024-01-01,Microsoft,Search & content,2.343525649909652,0.005511939641523328,0.026413512593733503
2024-01-02,Microsoft,Search & content,2.343525649909652,0.005511939641523328,0.026413512593733503
2024-01-03,Microsoft,Search & content,2.343525649909652,0.005511939641523328,0.026413512593733503
2024-01-04,Microsoft,Search & content,2.343525649909652,0.005511939641523328,0.026413512593733503
2024-01-05,Microsoft,Search & content,2.343525649909652,0.005511939641523328,0.026413512593733503
2024-01-06,Microsoft,Search & content,2.343525649909652,0.005511939641523328,0.026413512593733503
2024-01-07,Microsoft,Search & content,2.3435256499096515,0.005511939641523329,0.0264135125937335
2024-01-08,Microsoft,Search & content,2.6279697715309607,0.005234780497625028,0.027290808585718213
2024-01-09,Microsoft,Search & content,2.792976190241588,0.005066748335656428,0.027992900004713057
2024-01-10,Microsoft,Search & content,3.0063291604222893,0.004944041125397514,0.029869757041864144
2024-01-11,Microsoft,Search & content,3.124757810531659,0.004853266353085929,0.0311697415604373
2024-01-12,Microsoft,Search & content,3.8063853405098165,0.004911599805928757,0.03424394298350204
2024-01-13,Microsoft,Search & content,3.934629198914621,0.005032008189909857,0.035384496871904945
2024-01-14,Microsoft,Search & content,4.156222405929748,0.005156365877431285,0.03627120204354099
2024-01-15,Microsoft,Search & content,4.080289976141261,0.005084150440341757,0.03863959426265434
2024-01-16,Microsoft,Search & content,3.7289252534174926,0.005051031774691986,0.03794818335226533
2024-01-17,Microsoft,Search & content,3.842826553237031,0.004938744664245658,0.03861368412430157
2024-01-18,Microsoft,Search & content,3.7129193254511645,0.004910502099753772,0.03847593593889524
2024-01-19,Microsoft,Search & content,3.672464694151042,0.004841275689227644,0.0387683707419267
2024-01-20,Microsoft,Search & content,3.684924698633144,0.004825162698774971,0.03867978403214783
2024-01-21,Microsoft,Search & content,3.836389737186327,0.004876682623856114,0.040411649288002456
2024-01-22,Microsoft,Search & content,3.938574102418373,0.005023958464825486,0.04062043934959553
2024-01-23,Microsoft,Search & content,4.271937260363263,0.005155474946122943,0.04165105243787571
2024-01-24,Microsoft,Search & content,3.975054016069869,0.0054401131113251565,0.03901882161925073
2024-01-25,Microsoft,Search & content,4.433614390542714,0.005638391869600986,0.039421781595215526
2024-01-26,Microsoft,Search & content,4.072766644607524,0.0057477049106816865,0.03742007443355212
2024-01-27,Microsoft,Search & content,4.337952840187778,0.005927951109708557,0.03753575102620788
2024-01-28,Microsoft,Search & content,4.155819075175319,0.006027967422672957,0.034974137080201716
2024-01-29,Microsoft,Search & content,3.9050563983226954,0.006001702584869257,0.032874940737026584
2024-01-30,Microsoft,Search & content,4.055697791602136,0.006029495851385,0.032891178892706714
2024-01-31,Microsoft,Search & content,4.27435977242174,0.005989741765959586,0.03465718421118623
2024-02-01,Microsoft,Search & content,4.062556157546774,0.006031528686790871,0.03407429083240949
2024-02-02,Microsoft,Search & content,4.080468763042561,0.006103226191833543,0.0372106943406888
2024-02-03,Microsoft,Search & content,4.1077877207509195,0.006186768946100586,0.03738931353570144
2024-02-04,Microsoft,Search & content,4.074284642707569,0.006179768831471186,0.03807370351074851
2024-02-05,Microsoft,Search & content,3.960034761960816,0.0062082416817159855,0.0410455878585445
2024-02-06,Microsoft,Search & content,3.687891001630281,0.006120488922336714,0.04030489551105145
2024-02-07,Microsoft,Search & content,3.9610009106641946,0.006011912700027,0.042879481655935324
2024-02-08,Microsoft,Search & content,4.214642801301669,0.005939987119419956,0.04487905381771042
2024-02-09,Microsoft,Search & content,4.339181992271169,0.0058846402010106855,0.04336230395272893
2024-02-10,Microsoft,Search & content,3.80463051969146,0.0056891902802788715,0.0412740082238802
2024-02-11,Microsoft,Search & content,3.903817152710199,0.005603432029555171,0.043796889016205105
2024-02-12,Microsoft,Search & content,4.091949122934418,0.005533917146567628,0.043463323443884885
2024-02-13,Microsoft,Search & content,3.7761830886754955,0.005599686890593285,0.045269462623841246
2024-02-14,Microsoft,Search & content,3.307557661098639,0.0056231212796841274,0.0432540714944328
2024-02-15,Microsoft,Search & content,2.8660575809783237,0.005640192218710086,0.04225804124529052
2024-02-16,Microsoft,Search & content,2.804372145807995,0.0057765459095535715,0.041343003613924026
2024-02-17,Microsoft,Search & content,2.86833580006878,0.005883314243335028,0.04218050651303256
2024-02-18,Microsoft,Search & content,2.968241676050069,0.005900729342039244,0.04100428553731283
2024-02-19,Microsoft,Search & content,2.732548495795451,0.005956341932076086,0.04200126141530404
2024-02-20,Microsoft,Search & content,2.811719608018102,0.006018950031951814,0.03991405807149605
2024-02-21,Microsoft,Search & content,2.6460728243700173,0.0060086531427307145,0.039053579752001334
2024-02-22,Microsoft,Search & content,2.4068569822455705,0.0060139742540668145,0.03734471023491264
2024-02-23,Microsoft,Search & content,1.9909020931603565,0.005982976566354929,0.037584436860723595
2024-02-24,Microsoft,Search & content,2.238331861599231,0.005966422566198728,0.037655324324511914
2024-02-25,Microsoft,Search & content,1.8586351433101456,0.005932889322529313,0.037156896289852005
2024-02-26,Microsoft,Search & content,1.9238691283961653,0.006040609108717343,0.036488774861396775
2024-02-27,Microsoft,Search & content,2.2478687850401387,0.005896150285668957,0.038088161753262774
2024-02-28,Microsoft,Search & content,2.2245832184803875,0.0058802406651698854,0.039309381948658004
2024-02-29,Microsoft,Search & content,2.5336395212937837,0.0059745752552528,0.040219624805051056
2024-03-01,Microsoft,Search & content,2.875375556374956,0.005975651330234271,0.040832774760996546
2024-03-02,Microsoft,Search & content,2.8460283671050517,0.005855676072221,0.04014272428714334
2024-03-03,Microsoft,Search & content,2.988861151700187,0.005902976952622985,0.039138308095954345
2024-03-04,Microsoft,Search & content,3.0985207320581623,0.005789984991676272,0.0365263816852842
2024-03-05,Microsoft,Search & content,3.1949773210468964,0.005964542734772828,0.03688711257233087
2024-03-06,Microsoft,Search & content,4.1615528888926,0.006136945223156558,0.03689318741866367
2024-03-07,Microsoft,Search & content,4.547357871513468,0.006093621747190228,0.03823930580332162
2024-03-08,Microsoft,Search & content,4.747538962103279,0.006172038561208614,0.03518012808712825
2024-03-09,Microsoft,Search & content,4.756215507381475,0.006423297170036085,0.03594927996898651
2024-03-10,Microsoft,Search & content,5.001580973934649,0.006664966938576015,0.037320113084780414
2024-03-11,Microsoft,Search & content,5.4904380357064735,0.006745502462023227,0.03893533929152243
2024-03-12,Microsoft,Search & content,5.567001679088776,0.006712177949599214,0.03908014201044604
2024-03-13,Microsoft,Search & content,5.30514433650942,0.006593753611073514,0.03970802035269494
2024-03-14,Microsoft,Search & content,5.317574765430438,0.0068143216214618715,0.03948240019412752
2024-03-15,Microsoft,Search & content,5.155278919481307,0.006649339063543028,0.04123802766755647
2024-03-16,Microsoft,Search & content,5.198465215094109,0.006642442146267513,0.04186081199255408
2024-03-17,Microsoft,Search & content,5.2818003268445795,0.006653166869571643,0.042488618305128185
2024-03-18,Microsoft,Search & content,5.103356257153552,0.0067392721136869714,0.04372807730088626
2024-03-19,Microsoft,Search & content,4.742039085114208,0.006974662140700229,0.041768230404915896
2024-03-20,Microsoft,Search & content,5.940201002413006,0.007872309584246456,0.04375416127187929
2024-03-21,Microsoft,Search & content,5.72690446068031,0.008244342514738828,0.04295358155410904
2024-03-22,Microsoft,Search & content,5.843835174440192,0.009468379916957087,0.04259812245061432
2024-03-23,Microsoft,Search & content,5.987294075933456,0.010107447883432657,0.042737391580878595
2024-03-24,Microsoft,Search & content,5.889456557770231,0.010572559078770286,0.042128880726796734
2024-03-25,Microsoft,Search & content,6.264362461107612,0.010555345641792129,0.04232048927272545
2024-03-26,Microsoft,Search & content,6.4412818400484815,0.010853171400273401,0.042112291351225184
2024-03-27,Microsoft,Search & content,4.97191450633314,0.010436102609057599,0.03884409162914373
2024-03-28,Microsoft,Search & content,5.617951132550917,0.010012052322458914,0.04099093114889857
2024-03-29,Microsoft,Search & content,5.75339146583707,0.009657079576083527,0.04193276040398085
2024-03-30,Microsoft,Search & content,5.761694976852309,0.009681323585564257,0.041636498360825204
2024-03-31,Microsoft,Search & content,6.152492092610198,0.00989271263259053,0.04199842802971793
2024-04-01,Microsoft,Search & content,5.98680018688366,0.010148885107599714,0.042083440206565834
2024-04-02,Microsoft,Search & content,6.200067329320193,0.010106090960132057,0.04397372391444119
2024-04-03,Microsoft,Search & content,7.073887921960195,0.009694153932916156,0.04173415271891567
2024-04-04,Microsoft,Search & content,6.501629427450181,0.009493008561577771,0.03957596833339328
2024-04-05,Microsoft,Search & content,6.719518168261369,0.008713582622259457,0.040684974105239795
2024-04-06,Microsoft,Search & content,6.786396870075943,0.007767633303338086,0.04117854079534879
2024-04-07,Microsoft,Search & content,6.529521246535823,0.006937643092319786,0.04139743701118045
2024-04-08,Microsoft,Search & content,6.743561621057464,0.006670339088155486,0.041588404510081736
2024-04-09,Microsoft,Search & content,7.230500949546552,0.006486010955395514,0.04547029388673973
2024-04-10,Microsoft,Search & content,6.84633167857509,0.006824363453751029,0.05044189077291688
2024-04-11,Microsoft,Search & content,6.967264426148214,0.006990211827750872,0.05228483595437162
2024-04-12,Microsoft,Search & content,7.3179720826593115,0.0071378315533743575,0.056656085662780575
2024-04-13,Microsoft,Search & content,7.569686023562819,0.007451721783316914,0.06005118387899463
2024-04-14,Microsoft,Search & content,7.834160136825946,0.007594621143701086,0.06261437876047146
2024-04-15,Microsoft,Search & content,8.132053340979926,0.007548012958664957,0.06420512255032372
2024-04-16,Microsoft,Search & content,8.062493721692329,0.0072957214648956565,0.06384006417649543
2024-04-17,Microsoft,Search & content,7.926319640926295,0.006968597157322628,0.06440418157603257
2024-04-18,Microsoft,Search & content,7.91522409946946,0.006866031322154399,0.06562925839935844
2024-04-19,Microsoft,Search & content,7.384064581404664,0.006796299880852,0.061911480947403785
2024-04-20,Microsoft,Search & content,7.326347949577043,0.006867853603783828,0.0609335577239643
2024-04-21,Microsoft,Search & content,7.4278231501355805,0.0070664276934790425,0.06040937058667199
2024-04-22,Microsoft,Search & content,7.072102935908418,0.007142150829843229,0.057296501620144484
2024-04-23,Microsoft,Search & content,7.321703497630308,0.007145533941034443,0.0560860656062473
2024-04-24,Microsoft,Search & content,7.17529728321153,0.00719633982145257,0.055873861890680346
2024-04-25,Microsoft,Search & content,7.178467983190527,0.0073118223014333435,0.05523084650314147
2024-04-26,Microsoft,Search & content,6.945565041249161,0.007319960764167999,0.053410559415518734
2024-04-27,Microsoft,Search & content,6.757173936680776,0.007287261135887101,0.05130119985661002
2024-04-28,Microsoft,Search & content,6.212820547279891,0.007126218951189858,0.04843004599610231
2024-04-29,Microsoft,Search & content,5.821909526056902,0.007138314477159871,0.047923989915133344
2024-04-30,Microsoft,Search & content,5.269998476941588,0.007188120168133372,0.046098632415443756
2024-05-01,Microsoft,Search & content,5.4498615166548765,0.007243793475322843,0.04433416395925183
2024-05-02,Microsoft,Search & content,5.530985192098602,0.0072534957196853855,0.04153720686657054
2024-05-03,Microsoft,Search & content,5.749374393125199,0.007422318710687785,0.04187878788149104
2024-05-04,Microsoft,Search & content,5.58333318931406,0.007704893582418886,0.04066821792481447
2024-05-05,Microsoft,Search & content,5.8220449282632805,0.007922170429013758,0.040716410607701134
2024-05-06,Microsoft,Search & content,6.283691178009777,0.00786837737523753,0.04403273713831337
2024-05-07,Microsoft,Search & content,6.06736668164466,0.007975307161907986,0.04573980178909071
2024-05-08,Microsoft,Search & content,6.10235688368295,0.007975285526110714,0.04678195940852788
2024-05-09,Microsoft,Search & content,6.22434430668945,0.007963642038556772,0.0489120665262349
2024-05-10,Microsoft,Search & content,6.105387823861394,0.007855542217193385,0.05116160518017199
2024-05-11,Microsoft,Search & content,6.197625198017929,0.007800650359922285,0.05210375839301207
2024-05-12,Microsoft,Search & content,6.297693267272259,0.007730713300727786,0.05413287949704108
2024-05-13,Microsoft,Search & content,5.7406142784728775,0.007682824118644743,0.052198037340544526
2024-05-14,Microsoft,Search & content,5.477750448220372,0.007537797650456556,0.051923190747369515
2024-05-15,Microsoft,Search & content,4.664214796202374,0.007448855789385914,0.05045742700655579
2024-05-16,Microsoft,Search & content,4.375183087386231,0.007244851668203957,0.04958276051619985
2024-05-17,Microsoft,Search & content,4.733782628248682,0.0070064698421173285,0.0504802296532334
2024-05-18,Microsoft,Search & content,4.634928141371171,0.006640657675322328,0.051453057955203454
2024-05-19,Microsoft,Search & content,4.621503800387042,0.006275590934772214,0.05060858223388044
2024-05-20,Microsoft,Search & content,4.842915893690561,0.006265719407169443,0.05501794976538055
2024-05-21,Microsoft,Search & content,5.331008662695729,0.006367483439905701,0.05686580164324356
2024-05-22,Microsoft,Search & content,5.580489423467328,0.006519624641106442,0.05711981848552482
2024-05-23,Microsoft,Search & content,4.938211006517595,0.006804036488072186,0.05436624149161633
2024-05-24,Microsoft,Search & content,4.120892732758468,0.007170463342997057,0.04898936166395591
2024-05-25,Microsoft,Search & content,3.80054903192691,0.0072226513664793,0.04639034112954575
2024-05-26,Microsoft,Search & content,3.1438906713019903,0.007491786720005443,0.044145428229178045
2024-05-27,Microsoft,Search & content,2.602272622314278,0.007925784285247884,0.037754379441353625
2024-05-28,Microsoft,Search & content,2.6218658776191526,0.007842878609565514,0.0372687019708412
2024-05-29,Microsoft,Search & content,3.4253623248275673,0.0076301866655946295,0.03956031225890468
2024-05-30,Microsoft,Search & content,4.348376635730731,0.007092263701238356,0.0432750115381201
2024-05-31,Microsoft,Search & content,5.758377448582678,0.006436662422780286,0.04923275871941132
2024-06-01,Microsoft,Search & content,6.501950978171064,0.006223304428426272,0.05526940630261378
2024-06-02,Microsoft,Search & content,7.118061645596813,0.005919665213497258,0.05871512793369872
2024-06-03,Microsoft,Search & content,7.92735497489283,0.005439313151668643,0.06358010765211874
2024-06-04,Microsoft,Search & content,8.02089107092679,0.005209006848704285,0.06356487620333102
2024-06-05,Microsoft,Search & content,7.049577343935341,0.004975186140775143,0.060494650518831086
2024-06-06,Microsoft,Search & content,6.537171385220341,0.0050366785428673,0.058275950977303384
2024-06-07,Microsoft,Search & content,5.475775838240987,0.005530248085682101,0.05505576593617106
2024-06-08,Microsoft,Search & content,4.793132555472428,0.005576276117705357,0.04887124366911446
2024-06-09,Microsoft,Search & content,4.550775413284361,0.005566893205544414,0.046984298414822274
2024-06-10,Microsoft,Search & content,4.108615775397981,0.0056587209093116415,0.04364609310617361
2024-06-11,Microsoft,Search & content,3.767322019728091,0.006107326266807114,0.039320353432793886
2024-06-12,Microsoft,Search & content,4.039686454413108,0.006605182453159772,0.03774512794688763
2024-06-13,Microsoft,Search & content,4.7625928187002255,0.007058753588094643,0.04157673071422178
2024-06-14,Microsoft,Search & content,4.7076152933666355,0.007383490232604442,0.04113431719697371
2024-06-15,Microsoft,Search & content,4.866352139416414,0.007657302353508685,0.041613856838917454
2024-06-16,Microsoft,Search & content,6.352136583736171,0.007804972246994929,0.04040993653561827
2024-06-17,Microsoft,Search & content,6.280799937212192,0.008096939045374858,0.03937940051071
2024-06-18,Microsoft,Search & content,6.564016938403676,0.0077914266919000144,0.04038345792002388
2024-06-19,Microsoft,Search & content,6.703621527039346,0.007509650305955286,0.04142075821846027
2024-06-20,Microsoft,Search & content,5.935656354689985,0.007080732926541986,0.03936916499478577
2024-06-21,Microsoft,Search & content,7.9185862299692475,0.006663287930408344,0.0387878925365317
2024-06-22,Microsoft,Search & content,8.86619773967492,0.0065017191321184,0.03751380430592172
2024-06-23,Microsoft,Search & content,7.292563675618714,0.006450302597135486,0.03759811009674925
2024-06-24,Microsoft,Search & content,7.761692521438241,0.0063768735491036,0.0382704838796721
2024-06-25,Microsoft,Search & content,7.425408519730394,0.006485840085666329,0.034797245527727554
2024-06-26,Microsoft,Search & content,7.493904753906377,0.006502206185493344,0.03705539903641096
2024-06-27,Microsoft,Search & content,8.007709780339782,0.0073629088945646294,0.044432834483850804
2024-06-28,Microsoft,Search & content,6.311970203503433,0.007681701227204457,0.046918329990573396
2024-06-29,Microsoft,Search & content,6.4860188056804855,0.007989926692837743,0.05148938918348133
2024-06-30,Microsoft,Search & content,7.051105764215075,0.008035576110472885,0.05562494379980517
2024-01-01,Microsoft,Shopping,4.6134043407622185,0.0076382879097441425,0.018283153193253326
2024-01-02,Microsoft,Shopping,4.6134043407622185,0.0076382879097441425,0.018283153193253326
2024-01-03,Microsoft,Shopping,4.6134043407622185,0.0076382879097441425,0.018283153193253326
2024-01-04,Microsoft,Shopping,4.6134043407622185,0.0076382879097441425,0.018283153193253326
2024-01-05,Microsoft,Shopping,4.6134043407622185,0.0076382879097441425,0.018283153193253326
2024-01-06,Microsoft,Shopping,4.6134043407622185,0.0076382879097441425,0.018283153193253326
2024-01-07,Microsoft,Shopping,4.613404340762218,0.0076382879097441425,0.018283153193253326
2024-01-08,Microsoft,Shopping,3.903087985635792,0.007485778590900128,0.01688652181444154
2024-01-09,Microsoft,Shopping,4.8191914043603195,0.0075963939947211855,0.01850365918103843
2024-01-10,Microsoft,Shopping,4.800259651594906,0.007563971391815356,0.01945875927960747
2024-01-11,Microsoft,Shopping,5.187387317773465,0.007614369982950416,0.021500001254445355
2024-01-12,Microsoft,Shopping,5.332067602845673,0.007598450837981786,0.022407402065080382
2024-01-13,Microsoft,Shopping,6.123688118948109,0.007591346014489514,0.02314744113914349
2024-01-14,Microsoft,Shopping,5.956826838739843,0.0073712060911727,0.02368495089405487
2024-01-15,Microsoft,Shopping,6.8587631667422055,0.007301371680963486,0.026232304201064587
2024-01-16,Microsoft,Shopping,6.88572411125052,0.007208199791048771,0.026123406696744827
2024-01-17,Microsoft,Shopping,7.32956539933729,0.007147267451914257,0.025395063967790298
2024-01-18,Microsoft,Shopping,7.816820400480087,0.007057879784526515,0.02691915493616554
2024-01-19,Microsoft,Shopping,8.661302928027439,0.0070599473577852,0.029079062064784087
2024-01-20,Microsoft,Shopping,8.501252046049235,0.007052061964514514,0.028389148304004186
2024-01-21,Microsoft,Shopping,9.220295399822762,0.006760592397741828,0.02935335034492224
2024-01-22,Microsoft,Shopping,8.687211746297315,0.0065475510382129575,0.027128177102160873
2024-01-23,Microsoft,Shopping,8.030863438436581,0.006235082271232601,0.024759046645277782
2024-01-24,Microsoft,Shopping,7.21128111568091,0.005885096565728057,0.02326365814680343
2024-01-25,Microsoft,Shopping,6.149504353762792,0.005482548869015857,0.018989387320894485
2024-01-26,Microsoft,Shopping,5.416510337153362,0.005073654499386472,0.016944263181790074
2024-01-27,Microsoft,Shopping,4.509684475177106,0.004771249981442843,0.014620623473306385
2024-01-28,Microsoft,Shopping,3.502037055971376,0.004841264923144029,0.012595812174924757
2024-01-29,Microsoft,Shopping,3.664016578508678,0.004853630491650829,0.013737205997640929
2024-01-30,Microsoft,Shopping,4.185643539578601,0.004932698416249858,0.016284968302691143
2024-01-31,Microsoft,Shopping,4.470120098572855,0.0050521437567288855,0.017516685441148615
2024-02-01,Microsoft,Shopping,4.966903272865599,0.0051068382469640706,0.020191267548382415
2024-02-02,Microsoft,Shopping,4.791365752518836,0.0051759046008524575,0.019860396713914458
2024-02-03,Microsoft,Shopping,4.92911832208213,0.0051158726762485715,0.020415328939404946
2024-02-04,Microsoft,Shopping,5.2911975032865,0.0051084140237628575,0.022637014853265826
2024-02-05,Microsoft,Shopping,4.968857431872345,0.005017047070341771,0.0212035755675201
2024-02-06,Microsoft,Shopping,4.631298304417912,0.004981893590038414,0.020703994826975516
2024-02-07,Microsoft,Shopping,4.447581708649539,0.005003062832286458,0.021774174357270814
2024-02-08,Microsoft,Shopping,4.322697651976374,0.0050507238555241715,0.020773902228297548
2024-02-09,Microsoft,Shopping,4.283202151136546,0.005070842548441842,0.02149735032016669
2024-02-10,Microsoft,Shopping,4.09097071827076,0.005136831332990428,0.02084890380705853
2024-02-11,Microsoft,Shopping,3.59987620158833,0.005087171922052372,0.019225848590546015
2024-02-12,Microsoft,Shopping,4.012105203361419,0.004996693269275429,0.021373327617983114
2024-02-13,Microsoft,Shopping,3.783592441300616,0.004988584712854328,0.020489052763859015
2024-02-14,Microsoft,Shopping,3.668098743448732,0.005062471015866414,0.019830429834633543
2024-02-15,Microsoft,Shopping,3.4612462328533473,0.0051938487433134855,0.02060062263048292
2024-02-16,Microsoft,Shopping,4.273206671161228,0.005257417924549771,0.0218939914490477
2024-02-17,Microsoft,Shopping,5.015508169878926,0.005359955344791415,0.02417318371840229
2024-02-18,Microsoft,Shopping,5.5720515380933815,0.0055587404180324,0.024342750562821786
2024-02-19,Microsoft,Shopping,5.073730746434474,0.005832147342157,0.022497310297025758
2024-02-20,Microsoft,Shopping,5.084479869815395,0.005899280040181357,0.023321322832823014
2024-02-21,Microsoft,Shopping,4.918699454109469,0.006004073187994258,0.021301596778356902
2024-02-22,Microsoft,Shopping,5.700478266861491,0.006162237625125714,0.022428247762433327
2024-02-23,Microsoft,Shopping,4.938205762531077,0.006271217589639429,0.02094984931698374
2024-02-24,Microsoft,Shopping,5.076866084136923,0.0063652583762968855,0.022844149942926557
2024-02-25,Microsoft,Shopping,4.959128100912082,0.0064499310458414,0.022595542146586056
2024-02-26,Microsoft,Shopping,5.2952555834852095,0.006508871743021943,0.02389210206383563
2024-02-27,Microsoft,Shopping,5.3342158142961775,0.006668751541878986,0.02363634638793673
2024-02-28,Microsoft,Shopping,5.517751649840853,0.0065294265870068854,0.02536592497326474
2024-02-29,Microsoft,Shopping,5.5423955363279385,0.006236663155167214,0.024255299784308144
2024-03-01,Microsoft,Shopping,6.001442720657647,0.006269205857383058,0.025283999689720858
2024-03-02,Microsoft,Shopping,5.34258589565024,0.006135510911336957,0.0223453947806726
2024-03-03,Microsoft,Shopping,5.507107418635209,0.005912045383480456,0.024112194123294527
2024-03-04,Microsoft,Shopping,6.0447237394077575,0.0058952286767612,0.025937128621496355
2024-03-05,Microsoft,Shopping,6.179763063554731,0.0061214696895106,0.0266259675121032
2024-03-06,Microsoft,Shopping,6.218072932272595,0.006359958283581829,0.0272718480440019
2024-03-07,Microsoft,Shopping,5.298936733813501,0.0067150864917958,0.026553207484540958
2024-03-08,Microsoft,Shopping,5.197254004645261,0.0068402863547605,0.026859870086798472
2024-03-09,Microsoft,Shopping,5.031232588096503,0.0071192675682491425,0.027439282160463412
2024-03-10,Microsoft,Shopping,4.273704259587623,0.007338169536102215,0.02540795432518363
2024-03-11,Microsoft,Shopping,3.526663979652157,0.0075401754547197,0.024416393794684126
2024-03-12,Microsoft,Shopping,5.085611675826177,0.0072418956859817,0.026787760981136527
2024-03-13,Microsoft,Shopping,5.642086780781119,0.0068569166429080855,0.028116772280888543
2024-03-14,Microsoft,Shopping,6.448564069790914,0.0066271747150328285,0.0299952728544765
2024-03-15,Microsoft,Shopping,6.2079665809689715,0.006549645657637658,0.028727490275430943
2024-03-16,Microsoft,Shopping,6.9946978277671095,0.006362752166292329,0.030838083783873916
2024-03-17,Microsoft,Shopping,7.283760955021172,0.006466669518918243,0.03165491297860599
2024-03-18,Microsoft,Shopping,7.369012242082661,0.0062055676494224285,0.03132219665441845
2024-03-19,Microsoft,Shopping,6.2325845142120455,0.006097791797637058,0.030163565871427957
2024-03-20,Microsoft,Shopping,5.922421756991776,0.006260852618516358,0.029189077689568684
2024-03-21,Microsoft,Shopping,5.545851903570951,0.006202358753432286,0.028820605910420672
2024-03-22,Microsoft,Shopping,5.906461031140784,0.0061344464164711995,0.02972727751963484
2024-03-23,Microsoft,Shopping,7.701814384131079,0.006066149782100128,0.03174592147376267
2024-03-24,Microsoft,Shopping,7.9947328319990305,0.005841840874927885,0.033006729674094855
2024-03-25,Microsoft,Shopping,8.190482994412173,0.0058334030569073565,0.03323906876357681
