Date,Platform,Campaign type,Cost,Revenue,Click Through Rate,Conversion Rate,ROI
2024-06-27,Microsoft,Audience,24.1,364.0,0.004258629867736784,0.009615384615384616,15.103734439834025
2024-06-28,Microsoft,Audience,23.8,3799.0,0.004976857612103718,0.03,159.6218487394958
2024-06-29,Microsoft,Audience,23.4,0.0,0.008176100628930818,0.0,0.0
2024-06-30,Microsoft,Audience,22.1,0.0,0.011479337193052505,0.0,0.0
2024-01-01,Microsoft,Performance max,7.0,0.0,0.010033444816053512,0.0,0.0
2024-01-02,Microsoft,Performance max,11.5,0.0,0.015444015444015444,0.0,0.0
2024-01-03,Microsoft,Performance max,1.1,0.0,0.012396694214876033,0.0,0.0
2024-01-04,Microsoft,Performance max,2.5,0.0,0.017994858611825194,0.0,0.0
2024-01-05,Microsoft,Performance max,13.7,0.0,0.010938924339106655,0.0,0.0
2024-01-06,Microsoft,Performance max,8.8,0.0,0.015151515151515152,0.0,0.0
2024-01-07,Microsoft,Performance max,8.0,0.0,0.011188811188811189,0.0,0.0
2024-01-08,Microsoft,Performance max,2.8,0.0,0.008421052631578947,0.0,0.0
2024-01-09,Microsoft,Performance max,1.3,0.0,0.017857142857142856,0.0,0.0
2024-01-10,Microsoft,Performance max,1.2,0.0,0.017857142857142856,0.0,0.0
2024-01-11,Microsoft,Performance max,1.1,134.9,0.005797101449275362,0.5,122.63636363636363
2024-01-12,Microsoft,Performance max,1.0,0.0,0.008547008547008548,0.0,0.0
2024-01-13,Microsoft,Performance max,0.0,0.0,0.007407407407407408,0.0,
2024-01-14,Microsoft,Performance max,0.1,0.0,0.008264462809917356,0.0,0.0
2024-01-15,Microsoft,Performance max,0.0,0.0,0.0,,
2024-01-16,Microsoft,Performance max,0.0,0.0,0.0,,
2024-01-17,Microsoft,Performance max,0.6,0.0,0.056818181818181816,0.0,0.0
2024-01-18,Microsoft,Performance max,1.4,0.0,0.025806451612903226,0.0,0.0
2024-01-19,Microsoft,Performance max,0.3,0.0,0.04,0.0,0.0
2024-01-20,Microsoft,Performance max,0.0,0.0,0.0,,
2024-01-21,Microsoft,Performance max,0.0,0.0,0.0,,
2024-01-22,Microsoft,Performance max,0.0,0.0,,,
2024-01-23,Microsoft,Performance max,0.0,0.0,,,
2024-01-24,Microsoft,Performance max,0.0,0.0,0.0,,
2024-01-25,Microsoft,Performance max,0.0,0.0,,,
2024-01-26,Microsoft,Performance max,0.0,0.0,0.0,,
2024-01-27,Microsoft,Performance max,0.0,0.0,,,
2024-01-28,Microsoft,Performance max,0.0,0.0,,,
2024-01-29,Microsoft,Performance max,0.0,0.0,,,
2024-01-30,Microsoft,Performance max,0.1,193.2,0.03333333333333333,2.0,1931.9999999999998
2024-01-31,Microsoft,Performance max,0.0,0.0,0.0,,
2024-02-01,Microsoft,Performance max,0.0,0.0,,,
2024-02-02,Microsoft,Performance max,0.0,0.0,,,
2024-02-03,Microsoft,Performance max,1.0,148.5,0.0196078431372549,0.3333333333333333,148.5
2024-02-04,Microsoft,Performance max,0.0,0.0,0.0,,
2024-02-05,Microsoft,Performance max,2.5,0.0,0.011834319526627219,0.0,0.0
2024-02-06,Microsoft,Performance max,21.9,132.9,0.010212418300653595,0.04,6.068493150684932
2024-02-07,Microsoft,Performance max,14.2,0.0,0.004562422231439237,0.0,0.0
2024-02-08,Microsoft,Performance max,1.6,0.0,0.0057251908396946565,0.0,0.0
2024-02-09,Microsoft,Performance max,5.7,0.0,0.014035087719298246,0.0,0.0
2024-02-10,Microsoft,Performance max,10.0,136.2,0.005257623554153523,0.1,13.62
2024-02-11,Microsoft,Performance max,6.7,0.0,0.003952569169960474,0.0,0.0
2024-02-12,Microsoft,Performance max,34.2,230.8,0.009786787836420832,0.07142857142857142,6.748538011695906
2024-02-13,Microsoft,Performance max,25.0,0.0,0.007431340872374798,0.0,0.0
2024-02-14,Microsoft,Performance max,16.0,0.0,0.004395604395604396,0.0,0.0
2024-02-15,Microsoft,Performance max,2.3,0.0,0.008565310492505354,0.0,0.0
2024-02-16,Microsoft,Performance max,2.5,0.0,0.009230769230769232,0.0,0.0
2024-02-17,Microsoft,Performance max,2.7,0.0,0.009779951100244499,0.0,0.0
2024-02-18,Microsoft,Performance max,5.3,88.1,0.009283819628647215,0.14285714285714285,16.62264150943396
2024-02-19,Microsoft,Performance max,4.8,0.0,0.012096774193548387,0.0,0.0
2024-02-20,Microsoft,Performance max,30.9,0.0,0.00646830530401035,0.0,0.0
2024-02-21,Microsoft,Performance max,42.7,102.1,0.006789788158609452,0.04,2.391100702576112
2024-02-22,Microsoft,Performance max,29.8,0.0,0.0046814044213263975,0.0,0.0
2024-02-23,Microsoft,Performance max,31.2,0.0,0.006195437904815545,0.0,0.0
2024-02-24,Microsoft,Performance max,45.2,0.0,0.008264462809917356,0.0,0.0
2024-02-25,Microsoft,Performance max,48.4,0.0,0.007141263110912743,0.0,0.0
2024-02-26,Microsoft,Performance max,13.2,146.1,0.0070880094506792675,0.08333333333333333,11.068181818181818
2024-02-27,Microsoft,Performance max,5.5,0.0,0.006071118820468344,0.0,0.0
2024-02-28,Microsoft,Performance max,9.4,0.0,0.01288936627282492,0.0,0.0
2024-02-29,Microsoft,Performance max,4.7,0.0,0.007709251101321586,0.0,0.0
2024-03-01,Microsoft,Performance max,5.9,117.9,0.017985611510791366,0.1,19.983050847457626
2024-03-02,Microsoft,Performance max,1.5,0.0,0.02197802197802198,0.0,0.0
2024-03-03,Microsoft,Performance max,1.5,0.0,0.011029411764705883,0.0,0.0
2024-03-04,Microsoft,Performance max,7.8,0.0,0.019886363636363636,0.0,0.0
2024-03-05,Microsoft,Performance max,5.3,0.0,0.013986013986013986,0.0,0.0
2024-03-06,Microsoft,Performance max,0.1,0.0,0.0025,0.0,0.0
2024-03-07,Microsoft,Performance max,2.2,0.0,0.007621951219512195,0.0,0.0
2024-03-08,Microsoft,Performance max,6.6,145.6,0.011764705882352941,0.125,22.060606060606062
2024-03-09,Microsoft,Performance max,4.7,111.1,0.012345679012345678,0.125,23.638297872340424
2024-03-10,Microsoft,Performance max,2.3,0.0,0.00966183574879227,0.0,0.0
2024-03-11,Microsoft,Performance max,5.3,0.0,0.005341246290801187,0.0,0.0
2024-03-12,Microsoft,Performance max,10.7,0.0,0.01056338028169014,0.0,0.0
2024-03-13,Microsoft,Performance max,18.1,0.0,0.009513150531617236,0.0,0.0
2024-03-14,Microsoft,Performance max,11.3,0.0,0.00923951670220327,0.0,0.0
2024-03-15,Microsoft,Performance max,1.3,0.0,0.014367816091954023,0.0,0.0
2024-03-16,Microsoft,Performance max,0.0,0.0,0.004484304932735426,0.0,
2024-03-17,Microsoft,Performance max,0.4,0.0,0.01,0.0,0.0
2024-03-18,Microsoft,Performance max,0.6,0.0,0.0055248618784530384,0.0,0.0
2024-03-19,Microsoft,Performance max,1.1,135.3,0.006349206349206349,0.5,123.0
2024-03-20,Microsoft,Performance max,2.8,95.4,0.025096525096525095,0.07692307692307693,34.07142857142858
2024-03-21,Microsoft,Performance max,0.0,0.0,0.0,,
2024-03-22,Microsoft,Performance max,2.8,0.0,0.013636363636363636,0.0,0.0
2024-03-23,Microsoft,Performance max,5.1,0.0,0.020460358056265986,0.0,0.0
2024-03-24,Microsoft,Performance max,7.4,0.0,0.015068493150684932,0.0,0.0
2024-03-25,Microsoft,Performance max,5.1,0.0,0.007927519818799546,0.0,0.0
2024-03-26,Microsoft,Performance max,11.4,0.0,0.010714285714285714,0.0,0.0
2024-03-27,Microsoft,Performance max,11.1,0.0,0.012987012987012988,0.0,0.0
2024-03-28,Microsoft,Performance max,2.2,0.0,0.005952380952380952,0.0,0.0
2024-03-29,Microsoft,Performance max,6.5,0.0,0.005201560468140442,0.0,0.0
2024-03-30,Microsoft,Performance max,6.7,0.0,0.016363636363636365,0.0,0.0
2024-03-31,Microsoft,Performance max,0.2,0.0,0.006172839506172839,0.0,0.0
2024-04-01,Microsoft,Performance max,3.0,0.0,0.010526315789473684,0.0,0.0
2024-04-02,Microsoft,Performance max,5.6,0.0,0.009153318077803204,0.0,0.0
2024-04-03,Microsoft,Performance max,1.9,285.8,0.007326007326007326,0.5,150.42105263157896
2024-04-04,Microsoft,Performance max,2.7,0.0,0.012711864406779662,0.0,0.0
2024-04-05,Microsoft,Performance max,5.0,0.0,0.008278145695364239,0.0,0.0
2024-04-06,Microsoft,Performance max,8.1,0.0,0.006690997566909975,0.0,0.0
2024-04-07,Microsoft,Performance max,5.4,0.0,0.004965859714463066,0.0,0.0
2024-04-08,Microsoft,Performance max,24.2,100.3,0.011673151750972763,0.041666666666666664,4.144628099173554
2024-04-09,Microsoft,Performance max,0.8,0.0,0.0030534351145038168,0.0,0.0
2024-04-10,Microsoft,Performance max,3.2,103.0,0.014893617021276596,0.14285714285714285,32.1875
2024-04-11,Microsoft,Performance max,3.2,0.0,0.006986027944111776,0.0,0.0
2024-04-12,Microsoft,Performance max,1.2,0.0,0.00558659217877095,0.0,0.0
2024-04-13,Microsoft,Performance max,1.0,0.0,0.00909090909090909,0.0,0.0
2024-04-14,Microsoft,Performance max,1.3,0.0,0.004987531172069825,0.0,0.0
2024-04-15,Microsoft,Performance max,5.3,0.0,0.009922822491730982,0.0,0.0
2024-04-16,Microsoft,Performance max,11.3,139.7,0.015238095238095238,0.0625,12.362831858407079
2024-04-17,Microsoft,Performance max,10.8,0.0,0.012121212121212121,0.0,0.0
2024-04-18,Microsoft,Performance max,19.6,184.4,0.015532544378698224,0.09523809523809523,9.408163265306122
2024-04-19,Microsoft,Performance max,3.7,0.0,0.010416666666666666,0.0,0.0
2024-04-20,Microsoft,Performance max,0.1,0.0,0.010101010101010102,0.0,0.0
2024-04-21,Microsoft,Performance max,0.0,0.0,0.0,,
2024-04-22,Microsoft,Performance max,3.0,0.0,0.0078125,0.0,0.0
2024-04-23,Microsoft,Performance max,6.4,102.3,0.013961605584642234,0.125,15.984374999999998
2024-04-24,Microsoft,Performance max,0.6,0.0,0.0045045045045045045,0.0,0.0
2024-04-25,Microsoft,Performance max,3.8,0.0,0.01188707280832095,0.0,0.0
2024-04-26,Microsoft,Performance max,5.0,0.0,0.009626955475330927,0.0,0.0
2024-04-27,Microsoft,Performance max,1.1,0.0,0.006711409395973154,0.0,0.0
2024-04-28,Microsoft,Performance max,3.6,0.0,0.0070921985815602835,0.0,0.0
2024-04-29,Microsoft,Performance max,1.7,0.0,0.016611295681063124,0.0,0.0
2024-04-30,Microsoft,Performance max,2.4,0.0,0.008321775312066574,0.0,0.0
2024-05-01,Microsoft,Performance max,9.1,146.5,0.011890606420927468,0.1,16.0989010989011
2024-05-02,Microsoft,Performance max,9.3,152.6,0.018691588785046728,0.0625,16.408602150537632
2024-05-03,Microsoft,Performance max,4.8,0.0,0.010050251256281407,0.0,0.0
2024-05-04,Microsoft,Performance max,2.9,0.0,0.015184381778741865,0.0,0.0
2024-05-05,Microsoft,Performance max,0.1,0.0,0.02040816326530612,0.0,0.0
2024-05-06,Microsoft,Performance max,1.1,0.0,0.003703703703703704,0.0,0.0
2024-05-07,Microsoft,Performance max,1.1,0.0,0.010948905109489052,0.0,0.0
2024-05-08,Microsoft,Performance max,1.2,152.4,0.0149812734082397,0.25,127.00000000000001
2024-05-09,Microsoft,Performance max,3.0,0.0,0.02834008097165992,0.0,0.0
2024-05-10,Microsoft,Performance max,157.3,150.1,0.018956120888352756,0.0011363636363636363,0.9542275905912269
2024-05-11,Microsoft,Performance max,24.4,507.5,0.02390710382513661,0.02857142857142857,20.799180327868854
2024-05-12,Microsoft,Performance max,4.6,0.0,0.01443298969072165,0.0,0.0
2024-05-13,Microsoft,Performance max,234.9,0.0,0.007725947521865889,0.0,0.0
2024-05-14,Microsoft,Performance max,494.7,0.0,0.017243720298710116,0.0,0.0
2024-05-15,Microsoft,Performance max,350.6,0.0,0.015365989942261129,0.0,0.0
2024-05-16,Microsoft,Performance max,318.4,0.0,0.011724188466329596,0.0,0.0
2024-05-17,Microsoft,Performance max,140.1,0.0,0.014120667522464698,0.0,0.0
2024-05-18,Microsoft,Performance max,68.3,0.0,0.023116438356164382,0.0,0.0
2024-05-19,Microsoft,Performance max,7.0,0.0,0.018421052631578946,0.0,0.0
2024-05-20,Microsoft,Performance max,13.5,0.0,0.013477088948787063,0.0,0.0
2024-05-21,Microsoft,Performance max,225.4,0.0,0.00851639605221267,0.0,0.0
2024-05-22,Microsoft,Performance max,215.0,0.0,0.007886178861788619,0.0,0.0
2024-05-23,Microsoft,Performance max,52.2,0.0,0.009436368273399644,0.0,0.0
2024-05-24,Microsoft,Performance max,27.4,140.8,0.02483660130718954,0.05263157894736842,5.138686131386862
2024-05-25,Microsoft,Performance max,11.3,0.0,0.034722222222222224,0.0,0.0
2024-05-26,Microsoft,Performance max,95.5,0.0,0.005704390343282062,0.0,0.0
2024-05-27,Microsoft,Performance max,66.6,0.0,0.005513093597293572,0.0,0.0
2024-05-28,Microsoft,Performance max,13.7,0.0,0.02490421455938697,0.0,0.0
2024-05-29,Microsoft,Performance max,12.2,137.4,0.03717948717948718,0.034482758620689655,11.262295081967213
2024-05-30,Microsoft,Performance max,2.3,0.0,0.008108108108108109,0.0,0.0
2024-05-31,Microsoft,Performance max,3.4,0.0,0.007898894154818325,0.0,0.0
2024-06-01,Microsoft,Performance max,36.3,0.0,0.01043382756727073,0.0,0.0
2024-06-02,Microsoft,Performance max,101.0,60.8,0.014270231213872832,0.012658227848101266,0.601980198019802
2024-06-03,Microsoft,Performance max,348.2,883.2,0.015523215523215523,0.03571428571428571,2.5364732912119474
2024-06-04,Microsoft,Performance max,352.6,0.0,0.013462026924053848,0.0,0.0
2024-06-05,Microsoft,Performance max,213.5,989.8,0.014562002275312855,0.0390625,4.636065573770492
2024-06-06,Microsoft,Performance max,406.7,539.1,0.01653905053598775,0.013888888888888888,1.3255470863044014
2024-06-07,Microsoft,Performance max,421.2,115.3,0.010719322990126939,0.019736842105263157,0.27374169040835705
2024-06-08,Microsoft,Performance max,274.4,85.8,0.014203403457054804,0.018867924528301886,0.31268221574344024
2024-06-09,Microsoft,Performance max,315.3,107.0,0.016714954312458213,0.006666666666666667,0.3393593403108151
2024-06-10,Microsoft,Performance max,397.2,399.0,0.015324125415868535,0.02631578947368421,1.0045317220543808
2024-06-11,Microsoft,Performance max,198.5,285.1,0.01684981684981685,0.021739130434782608,1.436272040302267
2024-06-12,Microsoft,Performance max,138.0,505.2,0.01263537906137184,0.047619047619047616,3.660869565217391
2024-06-13,Microsoft,Performance max,248.5,574.5,0.01292679499789237,0.07608695652173914,2.3118712273641853
2024-06-14,Microsoft,Performance max,105.0,327.4,0.013296161269568948,0.06451612903225806,3.118095238095238
2024-06-15,Microsoft,Performance max,48.4,23.0,0.017533252720677146,0.017241379310344827,0.47520661157024796
2024-06-16,Microsoft,Performance max,70.6,0.0,0.01358695652173913,0.0,0.0
2024-06-17,Microsoft,Performance max,68.1,578.1,0.01182033096926714,0.06666666666666667,8.48898678414097
2024-06-18,Microsoft,Performance max,139.0,792.9,0.01476510067114094,0.06493506493506493,5.704316546762589
2024-06-19,Microsoft,Performance max,168.2,655.5,0.013052208835341365,0.038461538461538464,3.8971462544589777
2024-06-20,Microsoft,Performance max,262.7,2410.7,0.011855364552459988,0.0625,9.176627331556908
2024-06-21,Microsoft,Performance max,261.2,263.4,0.013265049114264125,0.012658227848101266,1.0084226646248085
2024-06-22,Microsoft,Performance max,163.2,207.7,0.013858267716535434,0.007575757575757576,1.272671568627451
2024-06-23,Microsoft,Performance max,310.1,32.3,0.008424908424908424,0.006211180124223602,0.10415994840374071
2024-06-24,Microsoft,Performance max,416.9,240.0,0.009796261794579,0.012269938650306749,0.5756776205325018
2024-06-25,Microsoft,Performance max,408.6,347.4,0.010316214397847051,0.028985507246376812,0.8502202643171806
2024-06-26,Microsoft,Performance max,414.9,820.4,0.007477403451109285,0.016483516483516484,1.9773439382983853
2024-06-27,Microsoft,Performance max,410.9,211.2,0.007047134935304991,0.01639344262295082,0.5139936724263812
2024-06-28,Microsoft,Performance max,316.7,586.2,0.0060826525135667005,0.00980392156862745,1.8509630565203665
2024-06-29,Microsoft,Performance max,286.0,0.0,0.007015022413852103,0.004878048780487805,0.0
2024-06-30,Microsoft,Performance max,275.3,289.2,0.008102566636199699,0.006097560975609756,1.0504903741373046
2024-01-01,Microsoft,Search & content,955.1,2409.4,0.006827948103462524,0.024205748865355523,2.5226677834781697
2024-01-02,Microsoft,Search & content,1137.2,4383.0,0.005585254310611211,0.035961272475795295,3.854203306366514
2024-01-03,Microsoft,Search & content,1139.6,3361.4,0.005706231906140485,0.03204272363150868,2.94963144963145
2024-01-04,Microsoft,Search & content,1141.6,3315.1000000000004,0.004777734241692683,0.03306878306878307,2.9039067974772257
2024-01-05,Microsoft,Search & content,1083.6,1485.2,0.004435636089090223,0.02127659574468085,1.3706164636397196
2024-01-06,Microsoft,Search & content,1040.9,1595.2,0.005631303078556263,0.022091310751104567,1.5325199346719185
2024-01-07,Microsoft,Search & content,998.4,1269.1,0.005619469761110281,0.01624815361890694,1.271133814102564
2024-01-08,Microsoft,Search & content,1088.8,4914.6,0.004887834096174493,0.030346820809248554,4.513776634827333
2024-01-09,Microsoft,Search & content,1092.1,5470.6,0.004409029176831034,0.040875912408759124,5.009248237340904
2024-01-10,Microsoft,Search & content,1142.4,5075.8,0.004847281434328097,0.045180722891566265,4.4431022408963585
2024-01-11,Microsoft,Search & content,1095.5,4089.4,0.0041423108355115815,0.04216867469879518,3.7329073482428115
2024-01-12,Microsoft,Search & content,1111.9,6829.299999999999,0.004843970258990022,0.042796005706134094,6.142009173486823
2024-01-13,Microsoft,Search & content,1035.5,2516.5,0.006474161766423926,0.03007518796992481,2.430226943505553
2024-01-14,Microsoft,Search & content,1041.0,2938.0,0.006489973573760298,0.02245508982035928,2.8222862632084533
2024-01-15,Microsoft,Search & content,1070.4,4262.6,0.004382326036547748,0.04692556634304207,3.9822496263079223
2024-01-16,Microsoft,Search & content,1082.6,2760.3,0.004177198517282688,0.036036036036036036,2.5496951782745247
2024-01-17,Microsoft,Search & content,1079.4,5656.5,0.004061271661203756,0.04983922829581994,5.240411339633129
2024-01-18,Microsoft,Search & content,1075.7,3037.3,0.00394461288406839,0.04120443740095087,2.8235567537417494
2024-01-19,Microsoft,Search & content,1094.4,6411.900000000001,0.004359385385307112,0.04484304932735426,5.858826754385965
2024-01-20,Microsoft,Search & content,1023.1,2575.6,0.006361370833255261,0.029455081001472753,2.517446974880266
2024-01-21,Microsoft,Search & content,1029.3,3996.3,0.006850613049328204,0.034578146611341634,3.882541533080735
2024-01-22,Microsoft,Search & content,1126.1,5289.9,0.005413256923333359,0.04838709677419355,4.6975401829322445
2024-01-23,Microsoft,Search & content,1197.3,5846.7,0.005097813886364851,0.04325032765399738,4.88323728388875
2024-01-24,Microsoft,Search & content,1179.2,3728.9,0.006053738817619232,0.031413612565445025,3.162228629579376
2024-01-25,Microsoft,Search & content,1209.7,7298.7,0.005332564191999141,0.0440251572327044,6.033479375051665
2024-01-26,Microsoft,Search & content,1134.3,3780.5,0.00512457667287203,0.030831099195710455,3.332892532839637
2024-01-27,Microsoft,Search & content,1090.3,4768.700000000001,0.007623094226443389,0.03026481715006305,4.373750343942035
2024-01-28,Microsoft,Search & content,1112.4,2900.7,0.007550727240079009,0.016646848989298454,2.607605177993527
2024-01-29,Microsoft,Search & content,1176.5,3461.5,0.005229403058707449,0.03369272237196765,2.942201444963876
2024-01-30,Microsoft,Search & content,1156.2,6865.200000000001,0.005292366751975075,0.04336399474375821,5.937727036844837
2024-01-31,Microsoft,Search & content,1067.6,5010.1,0.005775460219641306,0.04377564979480164,4.692862495316599
2024-02-01,Microsoft,Search & content,1153.3,5248.5,0.005625072637818153,0.03994490358126722,4.550854070926905
2024-02-02,Microsoft,Search & content,1109.8,3838.0,0.0056264592081707405,0.05278592375366569,3.458280771310146
2024-02-03,Microsoft,Search & content,1150.3,5251.1,0.008207893506312616,0.03151515151515152,4.564983047900548
2024-02-04,Microsoft,Search & content,1089.3,2585.0,0.007501726437673235,0.021437578814627996,2.373083631690076
2024-02-05,Microsoft,Search & content,1199.7,2570.3,0.005428713010421058,0.05449591280653951,2.142452279736601
2024-02-06,Microsoft,Search & content,1164.4,4695.7,0.004678097436320172,0.0381791483113069,4.032720714531089
2024-02-07,Microsoft,Search & content,1204.7,7956.6,0.005015426663473324,0.06179775280898876,6.604631858553997
2024-02-08,Microsoft,Search & content,1202.4,7606.799999999999,0.005121593573568894,0.05394190871369295,6.326347305389221
2024-02-09,Microsoft,Search & content,1179.5,5107.3,0.005239030779305829,0.04216867469879518,4.330055108096651
2024-02-10,Microsoft,Search & content,940.2,773.9,0.006839744061189968,0.016897081413210446,0.8231227398425867
2024-02-11,Microsoft,Search & content,1050.6,3222.6,0.006901418682607387,0.039097744360902256,3.067390062821245
2024-02-12,Microsoft,Search & content,1166.8,4036.4,0.004942108829508293,0.05216095380029806,3.459376071306137
2024-02-13,Microsoft,Search & content,1190.6,2169.7000000000003,0.005138485644499747,0.05082212257100149,1.8223584747186297
2024-02-14,Microsoft,Search & content,1112.4,3697.9,0.005179467387109224,0.04769001490312966,3.324253865516001
2024-02-15,Microsoft,Search & content,1224.1,3961.0,0.005241090146750524,0.04696969696969697,3.2358467445470143
2024-02-16,Microsoft,Search & content,1164.7,4540.299999999999,0.006193506615210298,0.03576341127922971,3.8982570619043524
2024-02-17,Microsoft,Search & content,1012.3,1286.5,0.007587122397660188,0.02275960170697013,1.2708683196680826
2024-02-18,Microsoft,Search & content,723.2,2724.1000000000004,0.0070233243735368074,0.030864197530864196,3.7667311946902657
2024-02-19,Microsoft,Search & content,942.9,1706.2,0.005331396959766106,0.05913978494623656,1.8095238095238095
2024-02-20,Microsoft,Search & content,1277.1,3035.1000000000004,0.005576742343629854,0.036211699164345405,2.376556260277191
2024-02-21,Microsoft,Search & content,1262.7,2733.4,0.0051073891625615766,0.041666666666666664,2.164726379979409
2024-02-22,Microsoft,Search & content,1218.6999999999998,1902.8,0.005278337926103269,0.0350076103500761,1.5613358496758842
2024-02-23,Microsoft,Search & content,1236.3,1219.7,0.0059765228012270055,0.0374414976599064,0.9865728383078541
2024-02-24,Microsoft,Search & content,1008.1,3027.2,0.007471244396566702,0.023255813953488372,3.002876698740204
2024-02-25,Microsoft,Search & content,960.0,1064.5,0.006788591667850935,0.027375201288244767,1.1088541666666667
2024-02-26,Microsoft,Search & content,1135.4,2573.0,0.006085435463082305,0.05446293494704992,2.266161705125947
2024-02-27,Microsoft,Search & content,1157.7,5377.0,0.004565530582291153,0.047407407407407405,4.644553856785005
2024-02-28,Microsoft,Search & content,1157.8,2317.6,0.00499602181906803,0.05021520803443329,2.0017274140611505
2024-02-29,Microsoft,Search & content,1240.6,4620.9,0.005938680056683677,0.041379310344827586,3.7247299693696596
2024-03-01,Microsoft,Search & content,1013.4,3424.0,0.005984055326097397,0.04173354735152488,3.378725083876061
2024-03-02,Microsoft,Search & content,979.0,2738.7,0.006631417590473863,0.018425460636515914,2.797446373850868
2024-03-03,Microsoft,Search & content,906.3,1911.1,0.007119697830664839,0.02034428794992175,2.108683658832616
2024-03-04,Microsoft,Search & content,1077.6,3269.2,0.0052944917364553725,0.0361794500723589,3.0337787676317745
2024-03-05,Microsoft,Search & content,1231.9,6553.4,0.0057874347839670095,0.04993252361673414,5.3197499797061445
2024-03-06,Microsoft,Search & content,1205.2,10566.9,0.006202839237754189,0.05025773195876289,8.76775638898108
2024-03-07,Microsoft,Search & content,1260.8,8101.1,0.005635415724919386,0.05080213903743316,6.425364847715737
2024-03-08,Microsoft,Search & content,1098.6,5251.3,0.006532973024226047,0.020319303338171262,4.779992718004734
2024-03-09,Microsoft,Search & content,975.9,2789.3,0.008390227852266185,0.023809523809523808,2.858182190798238
2024-03-10,Microsoft,Search & content,897.8000000000001,3435.2,0.008811386210444395,0.029940119760479042,3.8262419247048336
2024-03-11,Microsoft,Search & content,1157.8,7474.5,0.005858240400585824,0.04748603351955307,6.4557782000345485
2024-03-12,Microsoft,Search & content,1056.1,6184.2,0.0055541631969989735,0.050946142649199416,5.855695483382256
2024-03-13,Microsoft,Search & content,1102.0,7642.1,0.005373868868074298,0.05465288035450517,6.93475499092559
2024-03-14,Microsoft,Search & content,1228.0,7997.200000000001,0.007179391797637868,0.04922279792746114,6.512377850162867
2024-03-15,Microsoft,Search & content,1033.2,3764.9,0.005378095118794104,0.03260869565217391,3.6439217963608206
2024-03-16,Microsoft,Search & content,978.9,3093.8,0.008341949431337531,0.028169014084507043,3.160486260087854
2024-03-17,Microsoft,Search & content,924.1,4074.9,0.008886459273573273,0.034334763948497854,4.4095877069581215
2024-03-18,Microsoft,Search & content,1094.5,5698.7,0.0064609771093931114,0.056162246489859596,5.206669712197351
2024-03-19,Microsoft,Search & content,1254.0,4171.4,0.007201893386091748,0.037227214377406934,3.326475279106858
2024-03-20,Microsoft,Search & content,885.4000000000001,13566.0,0.011657400972897846,0.06855439642324888,15.321888412017167
2024-03-21,Microsoft,Search & content,782.3,3926.6,0.009783622311084417,0.04361873990306947,5.019302058034002
2024-03-22,Microsoft,Search & content,830.6,3706.5,0.013946356934321901,0.030120481927710843,4.46243679267999
2024-03-23,Microsoft,Search & content,482.7000000000001,2010.3,0.01281542519666659,0.029143897996357013,4.164698570540708
2024-03-24,Microsoft,Search & content,563.8,2100.0,0.012142237640936688,0.03007518796992481,3.7247250798155376
2024-03-25,Microsoft,Search & content,897.0999999999999,7025.2,0.006340483050546011,0.05750350631136045,7.831011035559024
2024-03-26,Microsoft,Search & content,780.3,3562.0,0.009286673695460651,0.03576982892690513,4.564910931692939
2024-03-27,Microsoft,Search & content,859.0999999999999,4326.7,0.008737919434387205,0.04567699836867863,5.036317076009778
2024-03-28,Microsoft,Search & content,847.0,8081.700000000001,0.006815270304893672,0.058646616541353384,9.541558441558442
2024-03-29,Microsoft,Search & content,585.6,3168.4,0.011461547709694226,0.03671328671328671,5.41051912568306
2024-03-30,Microsoft,Search & content,554.7,2342.4,0.012985133263031657,0.027070063694267517,4.222823147647377
2024-03-31,Microsoft,Search & content,505.1,3263.1,0.013621960970120525,0.03260869565217391,6.460304890120768
2024-04-01,Microsoft,Search & content,777.6,5187.5,0.008133690375610386,0.058098591549295774,6.671167695473251
2024-04-02,Microsoft,Search & content,846.3,5126.700000000001,0.008987114663187083,0.04900181488203267,6.057780928748672
2024-04-03,Microsoft,Search & content,1009.4,11257.9,0.005854360243875921,0.03,11.153061224489797
2024-04-04,Microsoft,Search & content,1029.4,5698.5,0.005407252705524967,0.04353932584269663,5.535748979988342
2024-04-05,Microsoft,Search & content,905.7,6281.7,0.0060055661344660905,0.04447632711621234,6.935740311361378
2024-04-06,Microsoft,Search & content,755.6,3544.5,0.006363488030582037,0.030525030525030524,4.690974060349391
2024-04-07,Microsoft,Search & content,809.0,3771.7,0.007812029492992403,0.034140969162995596,4.662175525339926
2024-04-08,Microsoft,Search & content,946.0,7728.3,0.00626256234646021,0.05943536404160475,8.169450317124737
2024-04-09,Microsoft,Search & content,859.0,8131.6,0.0076968177338672455,0.07617504051863858,9.466356228172295
2024-04-10,Microsoft,Search & content,950.9,8048.3,0.008222827732364517,0.06480117820324006,8.463876327689558
2024-04-11,Microsoft,Search & content,944.6,6028.7,0.006568191323523821,0.056439942112879886,6.382278213000212
2024-04-12,Microsoft,Search & content,1111.1,10434.0,0.007038904213830495,0.07507507507507508,9.39069390693907
2024-04-13,Microsoft,Search & content,733.5999999999999,4733.9,0.00856071964017991,0.0542907180385289,6.452971646673937
2024-04-14,Microsoft,Search & content,704.0,4585.5,0.008812325015681655,0.052083333333333336,6.513494318181818
